id,losovani_id,poslanec_id,ministr_id,vec
3010,90,93,440,ve věci postoje vlády SRN vůči ČR                           
3011,90,331,440,ve věci využití finančních prostředků na povodně            
3012,90,180,440,ve věci postoje vlády ČR k česko-německým vztahům           
3013,89,93,439,ve věci dekretů prezidenta Beneše                           
3014,89,93,416,ve věci rasistických útoků vůči cizím studentům             
3015,89,93,439,ve věci vměšování sděl. prostř. SRN do vnitř. zál. ČR       
3016,89,331,299,ve věci dovozní kvóty na zemědělské komodity                
3017,89,331,445,ve věci dálničních poplatků v ČR                            
3018,89,331,299,ve věci předběžných výsledků hospodaření res. zemědělství   
3019,89,180,416,ve věci činnosti policejního prezidenta Tomáška             
3020,89,180,398,ve věci činnosti ministra-mluvčího vlády Mlynáře            
3021,89,319,445,ve věci privatizace ČD v rozporu s programovým prohl. vlády 
3022,89,330,91,ve věci následné kontroly v Armádě ČR                       
3023,89,330,389,ve věci 1. Teploúsporné společnosti                         
3024,89,321,445,ve věci situace na českých drahách                          
3025,89,323,91,ve věci vstupu ČR do NATO                                   
3026,89,320,444,ve věci umístění Květ. Burianové ve VDÚ Kostomlaty          
3027,89,320,340,ve věci novely zákona 36/1967 Sb.                           
3028,90,330,440,ve věci privatizace bankovních domů                         
3029,90,320,440,ve věci očisty právního řádu                                
3030,90,320,440,ve věci vazebního věznění dr. Sládka                        
3031,90,323,440,ve věci vstupu ČR do NATO                                   
3032,91,115,91,ve věci výcviku vojáků České armády                         
3033,91,268,299,ve věci Pozemkového fondu ČR                                
3034,91,319,22,ve věci devastace Lužických hor                             
3035,91,319,445,ve věci hrubého rozporu mezi vlád. prohl. a rozh. v resortu 
3036,92,319,440,ve věci novely občanského zákoníku-výpověď z bytu           
3037,92,319,440,ve věci privatizace strategických společností               
3038,91,321,445,ve věci situace na ČD                                       
3039,91,321,299,ve věci sankcí EU                                           
3040,91,221,442,ve věci privatizace nemocnice v Českém Brodě                
3041,91,221,272,ve věci privatizace vodáren a kanalizací v Praze            
3042,91,242,22,ve věci zákona o cestovním ruchu                            
3043,91,242,22,ve věci příspěvkové organizace MMR                          
3044,92,321,440,ve věci plnění vládního prohlášení                          
3045,92,321,440,ve věci legitimnosti vlády                                  
3046,92,221,440,ve věci privatizace dopravního zdravotnictví                
3047,91,136,442,ve věci nemocnice Bruntál-výběrové řízení                   
3048,91,136,272,ve věci zvýšení členské kvóty ČR v MMF                      
3049,91,136,272,ve věci uvolnění státem regulovaných cen a zdražení         
3050,91,310,340,ve věci stíhání nacistických zločinců                       
3051,91,31,445,ve věci rušení rozhlasu po drátě                            
3052,91,31,416,ve věci vztahu obecní rady a obecního zastupitelstva        
3053,91,308,439,ve věci problémů východevropské politiky                    
3054,91,308,439,ve věci našich vztahů k Ruské federaci                      
3055,91,304,389,ve věci privatizace uhelných společností                    
3056,91,307,442,ve věci evidence plátců zdravotního pojištění               
3057,91,312,340,ve věci personálního zabezpečení chodu justice              
3058,91,309,444,ve věci výběrových řízení na místa ředitek MtŠ              
3059,91,93,442,ve věci zabezpečení zdrav. péče příslušníků AČR             
3060,91,329,340,ve věci liknavosti soudů                                    
3061,91,93,340,ve věci úrovně platů úředníků soudů                         
3062,91,324,91,ve věci VVŠ PV Vyškov                                       
3063,91,331,299,ve věci odvetných kroků EU proti ČR-kvóty na jablka         
3064,91,318,416,"ve věci ""k výdajům služeb Policie v rámci celor. působn.""   "
3065,91,318,416,ve věci protidrogové centrály a její odbornosti             
3066,91,318,416,ve věci drogové problematiky                                
3067,91,318,22,ve věci výstavby supermarketu v Děčíně                      
3068,91,322,416,ve věci cikánského útoku ve Vrbně pod Pra. na Skařupu       
3069,91,322,416,ve věci vyšetřování spon. ODS Ruchstavem s.r.o. Bruntál     
3070,91,180,91,ve věci vojenské účasti ČR v zahraničí                      
3071,91,328,445,ve věci zdražení dálničních známek                          
3072,91,328,439,ve věci vstupu do NATO                                      
3073,91,328,299,ve věci dotací                                              
3074,91,329,442,ve věci likvidace nemocnice Tišnov                          
3075,91,194,299,ve věci situace pěstitelů chmele a cukrovky                 
3076,91,194,185,ve věci deregulací                                          
3077,91,331,299,ve věci privatizace Státního rybářství Třeboň               
3078,91,180,439,ve věci účelnosti a vhodnosti výroků Havla                  
3079,91,327,91,ve věci NATO                                                
3080,91,328,91,ve věci odbornosti                                          
3081,91,330,272,ve věci depozitních certifikátů                             
3082,91,330,389,ve věci 1. Teploúsporné společnosti                         
3083,91,323,442,ve věci rušení soukromých nemocnic                          
3084,91,320,416,ve věci zcizování dálničních známek                         
3085,91,320,416,ve věci diskriminace hasičských záchranných sborů ČD        
3086,92,330,440,ve věci Agrobanky Praha a.s.                                
3087,92,330,440,ve věci institutu přiměřené obrany                          
3088,92,322,440,ve věci cikánského útoku ve Vrbně pod Pra. na Skařupu       
3089,92,194,440,ve věci deregulací                                          
3090,92,136,440,ve věci zvýšení členské kvóty ČR v MMF                      
3091,92,31,440,ve věci mnohostranné smlouvy o investování                  
3092,92,328,440,ve věci vstupu ČR do Evropské unie                          
3093,92,327,440,ve věci monitorování tisku                                  
3094,92,180,440,ve věci utajování členství v komunistické straně            
3095,92,331,440,"ve věci deregulace el. energie, plynu a nájemného           "
3096,91,127,91,ve věci právního postavení vojáků v zahraničí               
3097,93,224,272,ve věci rušení FÚ v Západočeském kraji                      
3098,93,93,442,ve věci zdravotní péče příslušníků AČR                      
3099,93,328,389,ve věci obnovy českého průmyslu                             
3100,93,318,416,ve věci protidrogové centrály a její odbornosti             
3101,93,328,91,ve věci odbornosti                                          
3102,93,328,439,ve věci vstupu do NATO                                      
3103,93,328,445,ve věci dálničních známek                                   
3104,93,330,389,ve věci 1.Teploúsporné společnosti                          
3105,93,328,299,ve věci dotací                                              
3106,93,321,444,ve věci učňovského školství                                 
3107,93,320,416,ve věci stížnosti občana na policejní teror zrcátkem        
3108,94,330,440,ve věci institutu přiměřené obrany                          
3109,94,321,440,ve věci menšin a jejich chování v ČR                        
3110,94,321,440,ve věci inflace v ČR                                        
3111,94,328,440,ve věci vstupu ČR do EU                                     
3112,93,247,445,ve věci nehospodárnosti na ČD                               
3113,93,247,445,ve věci kontroly NKÚ                                        
3114,93,312,416,ve věci průtahů v obj. podezř. proti staros. v Pohořelicích 
3115,93,313,444,ve věci problematiky učňovského školství                    
3116,93,309,272,ve věci rušení finančního úřadu v Náměšti nad Oslavou       
3117,93,309,272,ve věci rušení finančních úřadů v menších městech           
3118,93,36,416,ve věci problematiky dobrovolných hasičů                    
3119,93,136,272,ve věci zvýšení členské kvóty ČR v MMF                      
3120,93,246,91,ve věci úrovně stravování vojáků ZS                         
3121,93,246,91,ve věci stravování vojáků ZS v případech havárií            
3122,93,246,91,ve věci jmenování NGŠ                                       
3123,93,246,91,ve věci rušení veřejných soutěží a vypovídání smluv         
3124,93,246,91,ve věci padáků AČR                                          
3125,94,136,440,ve věci zvýšení členské kvóty ČR v MMF                      
3126,93,93,416,ve věci narušování mítinků SPR-RSČ                          
3127,93,180,416,ve věci cikánského útoku na poslance Miroslava Sládka       
3128,93,180,398,ve věci cikánského útoku na poslance Miroslava Sládka       
3129,93,322,185,ve věci minimální mzdy v ČR a EU                            
3130,93,331,299,ve věci privatizace státního rybářství Třeboň               
3131,93,328,416,ve věci fyzického napadání občanů cikány                    
3132,93,328,416,ve věci cikánského terorismu                                
3133,93,319,22,ve věci devastace Lužických hor                             
3134,93,319,439,ve věci občanství EU                                        
3135,93,322,416,ve věci narušování mítinků PhDr. M. Sládka                  
3136,93,331,299,ve věci demonstrace zemědělců                               
3137,93,329,416,ve věci odmítnutí zajištění bezpečnosti Policií ČR          
3138,93,329,22,ve věci machinací s bytovým fondem                          
3139,93,320,398,ve věci Havlových úderných oddílů proti SPR-RSČ             
3140,93,321,299,ve věci restituce majetku hraběte Kolovrata                 
3141,93,115,416,ve věci špatného zajištění voleb 98                         
3142,93,330,416,ve věci rasově motivovaného násilí                          
3143,93,330,272,ve věci vzájemného vyrovnání se Slovenskem                  
3144,93,122,445,ve věci nehospodárnosti na ČD                               
3145,93,219,445,ve věci personálních opatření na ČD po nehodách             
3146,93,219,445,ve věci ekonomiky ČD                                        
3147,94,320,440,ve věci amnestie cikánských rasistů                         
3148,94,329,440,ve věci podporování rasismu vládou ČR                       
3149,94,331,440,ve věci špatné situace v bankovním sektoru                  
3150,94,322,440,ve věci narušování mítinků PhDr. M. Sládka                  
3151,94,224,440,ve věci zakoupení letecké techniky pro letecký sport        
3152,94,224,440,ve věci pomoci leteckému sportu ČR                          
3153,94,330,440,ve věci institutu přiměřené obrany                          
3154,94,93,440,ve věci narušování mítinků SPR-RSČ                          
3155,94,180,440,ve věci cikánského útoku na poslance Miroslava Sládka       
3156,93,327,416,ve věci špatné organizace voleb 98                          
3185,98,266,196,ve věci odvolání Jana Hálka z funkce náměstka MŠMTv         
3186,99,397,253,ve věci zvýšení mzdových tarifů ve veřejném sektoru o 17%   
3187,98,381,213,ve věci výstavby jaderné elektrárny                         
3188,98,381,456,ve věci jmenování generálního inspektora Českých drah       
3189,99,143,253,ve věci protidrogové politiky vlády                         
3190,98,143,451,ve věci vojenské školy v Moravské Třebové                   
3191,98,416,40,ve věci inspekce ministra vnitra                            
3192,98,390,449,ve věci pojišťovny Morava                                   
3193,98,390,452,ve věci zákona o dražbách mimo soudní výkon rozhodnutí      
3194,98,63,452,ve věci privatizace České typografie                        
3195,98,54,355,ve věci pozastavení realizační fáze výběrových řízení       
3196,98,295,454,ve věci současného stavu programu na likvidaci freonů       
3197,98,301,196,ve věci vyhlášení konkursů na funkce ředitelů školsk. úřadů 
3198,98,36,40,ve věci šetření matrič. úřadů                               
3199,98,36,452,ve věci možného dalšího dělení ČR ve vztahu VÚSC            
3200,98,379,40,ve věci hraničního přechodu Kraslice-Klingenthal            
3201,98,379,40,ve věci stavu na E-55 v okrese Teplice                      
3202,98,312,213,ve věci ČKD a.s. Blansko                                    
3203,98,309,453,ve věci podpory podniků zpracovatelského průmyslu           
3204,98,31,241,ve věci naléhavosti opatření proti nezaměstnanosti          
3205,98,31,450,ve věci postoje k zastavení šíření jaderných zbraní         
3206,98,136,213,ve věci zpracování energetické koncepce ČR a výst. JEB      
3207,98,304,213,"ve věci situace v OKD, a.s.                                 "
3208,99,295,253,ve věci koncepce vodního hospodářství                       
3209,99,31,253,ve věci prohlášení ke Kosovu                                
3210,99,19,253,ve věci situace v Terezíně-převod majetku -řešení           
3211,99,19,253,ve věci kosovských Albánců v Ústí n.L.-sociální zabezpečení 
3212,99,19,253,ve věci nezaměstnanosti v severních Čechách - řešení        
3213,99,162,253,ve věci systémového řešení nezaměstnanosti v ČR             
3214,99,404,253,ve věci Bamberk                                             
3215,98,395,446,ve věci vysílání radia Svobodná Evropa z ČR                 
3216,98,398,207,ve věci vládního výboru na ochranu ekonomických zájmů       
3217,99,373,253,ve věci stanoviska vlády ke kritické situaci Tatry          
3218,100,304,213,"ve věci situace v OKD, a.s.                                 "
3219,100,136,213,"ve věci energetické koncepce státu, JE Blahutovice          "
3220,100,381,213,ve věci zřízení zvláštních ekonomických zón v České rep.    
3221,100,420,452,ve věci nájemního bydlení                                   
3222,100,398,447,ve věci zvýšení tarifů SPT TELECOM ve vztahu k INTERNETu    
3223,101,398,253,ve věci telekomunikační politiky vlády                      
3224,101,417,253,ve věci harmonogramu legisl. prací ve vztahu k EU           
3225,100,368,40,ve věci postupu policie k zapálenému kříži dne 7.11.98      
3226,102,406,454,ve věci omezeného pokroku při transpozici Acquis=EK 1999    
3227,102,347,40,ve věci auditu obcí prováděných OKÚ                         
3228,102,347,456,ve věci dovozu ojetých automobilů                           
3229,102,350,196,ve věci sítě škol                                           
3230,102,350,451,ve věci využití kasáren Plzeň Slovany                       
3231,103,266,253,ve věci výboru pro ochranu ekonom. zájmů                    
3232,102,136,447,ve věci současného stavu ve spořitelním družstevnictví      
3233,102,266,40,ve věci sbírky zákonů                                       
3234,102,266,40,ve věci okružní křižovatky na silnici 1.tř. č. 35           
3235,102,381,447,ve věci lustračního osvědčení předsedy FNM                  
3236,102,381,213,ve věci programu úspor energií                              
3237,102,408,40,ve věci odcizení požární cisterny obce - na rušení JPO-III. 
3238,102,417,447,ve věci hospodaření Komerční banky a.s.                     
3239,102,408,452,ve věci programu podpory výstavby techn.infrastruktury      
3240,102,390,452,ve věci pilotních projektů                                  
3241,102,54,241,ve věci dostupnosti a kvality zdravotní péče                
3242,104,193,40,ve věci asist.PČR-demonstrace proti akci Ruska v Čečně      
3243,105,389,253,ve věci státní pomoci podnikům                              
3244,105,398,253,ve věci telekomunikačního zákona a monopolu TELECOMU        
3245,105,380,253,ve věci likvidace státních podniků                          
3246,105,303,253,ve věci zákazu realizace zakázky Írán ze ZVVZ Milevsko      
3247,105,31,253,ve věci banky MORAVIA-trestní stíhání býv.představitelů     
3248,105,309,253,ve věci dalšího postupu vlády v případu podniku ZETOR       
3249,104,360,455,ve věci zadluženosti soudů                                  
3250,105,406,253,ve věci plnění §32odst.3 G novely zák. práce na Úřadu vlády 
3251,105,266,253,ve věci protiústavnosti nařízení vlády                      
3252,105,360,253,ve věci uplatňování novely živnostenského zákona            
3253,105,143,253,ve věci nákupu služebních vozidel                           
3254,104,408,209,ve věci lednicko-valtický areál - havarijní stav            
3255,104,398,40,ve věci odvolání přednosty OÚ Karlovy Vary                  
3256,104,364,40,ve věci Pohraniční policie ČR                               
3257,104,143,207,ve věci protidrogové politiky vlády                         
3258,104,390,452,ve věci bezúročné 200tis.půjčky                             
3259,104,390,452,ve věci novely Občanského zákoníku v bytové oblasti         
3260,104,420,447,ve věci družstevní záložny PRIA                             
3261,104,406,40,ve věci účasti čs. průmyslu na výstavbě rad.sítě PEGAS-MATRA
3262,104,381,447,ve věci odstupného řediteli KB Kollerta a dalším manažerům  
3263,104,381,447,ve věci možných daňových úniků při vracení DPH cizincům     
3264,104,266,455,ve věci bezpečnosti soudců a soudních budov                 
3265,104,266,455,ve věci opatření ve věznicích                               
3266,104,266,456,ve věci okružní křižovatky na silnici č. 35                 
3267,104,266,447,ve věci Úřadu pro dohled nad družstevními záložnami         
3268,104,266,40,ve věci přezbrojení Policie                                 
3269,104,143,455,ve věci stavu vězeňství a soudů                             
3270,104,143,455,ve věci udělování alternativních trestů                     
3271,104,361,454,ve věci rozšíření lomu Čertovy schody v CHKO Český kras     
3272,104,360,455,ve věci prohlídek při vstupu na soudy                       
3273,106,347,253,ve věci zákona o vodách-připomínkové řízení                 
3508,12,111,213,ve věci některých aspektů revitalizačního plánu             
3509,12,395,456,ve věci ČTU                                                 
3510,12,361,454,ve věci dokončení stavby dálnice D8                         
3511,12,111,40,ve věci vyšetřování privatizace SPT TELECOM                 
3512,12,266,455,ve věci konzultační a analytické skupiny VOEZ               
3513,12,360,455,ve věci nezákonného postupu při vyšetřování L. Nováka       
3514,12,387,453,ve věci opatření přijatých prez.PF ČR-část.ochrana náj.půdy 
3515,12,111,451,ve věci účasti vojáků při ostraze státní hranice            
3516,12,309,355,ve věci rušení oddělení v třebíčské nemocnici               
3517,12,313,355,ve věci oční léčebny Nové Zámky                             
3518,12,111,455,ve věci náměstků ministra                                   
3519,12,266,213,ve věci ČEZ                                                 
3520,12,408,455,ve věci informace o odvolání Okresního úřadu v Blansku      
3521,12,390,452,ve věci návrhu zákona o dražbách mimo výkon soud. rozhodnutí
3522,13,111,253,ve věci fungování Národního bezpečnostního úřadu            
3523,13,395,253,ve věci opatření vlády ČR k přípravě počít. sítě na r. 2000 
3524,13,317,253,ve věci termínového vyřizování interpelací                  
3525,13,111,253,ve věci převodu tzv. letky ministerstva vnitra              
3526,14,381,449,ve věci převodu pozemků v Mošnově na město Ostravu          
3527,14,111,449,ve věci převodu nepotřebného majetku AČR na obce            
3528,14,309,453,ve věci aktuální situace prvovýrobců mléka                  
3529,14,392,454,ve věci firmy TRANSFORM ve Stodě u Plzně                    
3530,14,111,207,ve věci koordinační a analytické skupiny VOEZ               
3531,14,347,449,ve věci zákonného pojištění odpovědnosti pro obce           
3532,14,313,196,ve věci uzavření Základní školy ve Spešově                  
3533,14,309,453,ve věci ohrožení výrobců vepřového masa v ČR                
3534,14,360,455,ve věci způsobu vzniku KAS                                  
3535,14,31,450,ve věci konfliktů kolem tzv. bezletových zón v Iráku        
3536,14,358,455,ve věci osvojení po novele                                  
3537,14,408,449,ve věci zákon. pojištění od 1.1.99 hasičů v malých obcích   
3538,14,399,449,ve věci placení pojištění za vozidla dobrov. hasičů         
3539,14,379,355,ve věci likvidace ozdravoven                                
3540,14,389,449,ve věci aktualizace odhadu rozpočtového schodku             
3541,14,333,449,ve věci pozemků v prozatimní správě                         
3542,14,387,453,ve věci ochrany souč. náj.půdy ve vl.státu a správě PF      
3543,14,111,449,ve věci plateb povinného ručení                             
3544,14,91,446,ve věci bezpečnostní strategie ČR                           
3545,14,360,455,ve věci rekonstrukce tábora Vojna                           
3546,14,420,456,ve věci prodlevy oprav dálničních vozovek                   
3547,14,379,196,ve věci dotací nestátních škol-rozdíl církevní-ostatní      
3548,14,301,449,ve věci postupu MF při sanaci klientů pojišťovny Morava     
3549,14,306,451,ve věci útoku NATO na Kosovo                                
3550,14,111,355,ve věci letecké záchranné služby                            
3551,14,381,355,ve věci Fakultní Nemocnice Ostrava - kontrola hospodaření   
3552,14,136,449,ve věci rozdělení 50 mil. Kč pojišťovny Morava-rozp.99      
3553,14,360,455,ve věci pracovního zařazení náměstků                        
3554,14,340,455,ve věci zřízení pietního místa v prostoru tábora Vojna      
3555,14,420,449,ve věci vyhlášky MF č.323 zákonné pojištění mot.vozidel     
3556,14,301,355,ve věci stanoviska vyhlašovatele výběr. říz.nem.Kroměříž    
3557,14,395,196,ve věci dotací pro soukromé školy                           
3558,15,111,253,ve věci strategických dokumentů ČR                          
3559,15,389,253,ve věci reálnosti číselných podkladů státního rozpočtu      
3560,15,91,253,ve věci ofic. akcí při příležitosti vstupu ČR do NATO       
3561,15,395,253,ve věci přechodu info systémů na rok 2000                   
3562,15,111,253,ve věci bezpečnostní rady státu                             
3563,15,379,253,ve věci poklesu nezaměstnanosti v okrese Chomutov           
3564,16,405,253,ve věci zrušení retrofitu elektrárny Tušimice I             
3565,16,266,253,ve věci daňových dluhů                                      
3566,16,4,253,ve věci postihu propagace extrémismu                        
3567,16,127,253,ve věci ovlivňování veřejných zakázek                       
3568,16,346,253,ve věci udělování občanství ČR občanům jiné národnosti      
3569,16,432,253,ve věci usnesení vlády ČR č. 34 ze dne 11.1.1999            
3570,16,371,253,ve věci návrhu zákona o dani z nemovitostí                  
3571,16,266,253,ve věci plnění legislativního plánu vlády                   
3572,16,111,253,ve věci Národního bezpečnostního úřadu                      
3573,16,377,253,ve věci plnění programového prohlášení                      
3574,16,107,253,ve věci Česká republika a NATO                              
3575,16,417,253,ve věci slaďování legislativy ČR s EU (jeho postoje)        
3576,16,111,253,ve věci ministra financí Ivo Svobody                        
3577,16,110,253,ve věci koncentračních táborů v padesátých letech           
3578,16,398,253,ve věci postupu Úřadu pro ochranu hospodářské soutěže       
3579,16,111,253,ve věci převodů státního majetku                            
3580,16,277,253,ve věci kompetence ministerstva k pohřebnictví              
3581,17,301,449,ve věci postupu sanace klientů pojišťovny Morava            
3582,17,381,213,ve věci 350 mil. Kč na tvorbu pracovních příležitostí v OKD 
3583,17,54,355,ve věci odběrů orgánů ve FNsP Ostrava                       
3584,17,432,454,ve věci dostavění Temelína a dálnice D8                     
3585,17,420,456,ve věci křižovatky I/50 a II/429 v Nesovicích okr. Vyškov   
3586,17,111,451,ve věci kasáren ve Valašském Meziříčí                       
3587,17,420,454,ve věci odvodu fin. prostř. ze skládkování - Němčice n Han  
3588,17,111,355,ve věci zdravotnictví v okrese Vsetín                       
3589,17,347,213,ve věci veřejné obchodní společnosti (VOS) vlastněné cizinci
3590,17,381,213,ve věci otevření ložiska černého uhlí na dole Frenštát      
3591,17,297,451,ve věci převodu kasáren na město Val. Meziříčí              
3592,17,111,451,ve věci nákupu náhradních dílů pro vrtulníky                
3593,17,380,213,ve věci likvidace stát. podniků                             
3594,17,69,454,ve věci výstavby dálnic a rychlostních komunikací v ČR      
3595,17,111,449,ve věci převodu majetku AČR na obce                         
3596,17,69,456,ve věci výstavby dálnic a rychlostních komunikací v ČR      
3597,17,310,213,ve věci situace v a.s. Škoda Plzeň                          
3598,17,111,207,ve věci některých aspektů působení KAS VOEZ                 
3599,17,347,40,ve věci rušení matričních úřadů                             
3600,17,395,450,ve věci postoje ČR ke strategické koncepci NATO pro př.stol.
3601,17,347,449,ve věci zákonného pojištění za vozidla PO                   
3602,17,266,455,ve věci odvolání předsedů soudů                             
3603,17,432,355,ve věci dozorčí rady v privátních zdravotnických zařízeních 
3604,17,111,451,ve věci modernizace tanku T-72                              
3605,17,301,196,ve věci důsledků vládního nařízení 321/98 Sb. pro souk.školy
3606,17,432,455,ve věci odvolání soudců krajských soudů                     
3607,17,301,456,ve věci stavby dálnice D1 v úseku Vyškov - Modřice          
3608,17,387,453,ve věci dopadů přij.rozh.na situaci na trhu s mlékem a výhl.
3609,17,111,449,ve věci povinného ručení za provoz motorových vozidel       
3610,17,390,196,ve věci Sigmundova SOU strojírenského v Lutíně              
3611,17,31,241,ve věci zajištění 1. zaměstnání absolventů škol             
3612,17,31,446,ve věci účasti na neobranných vojenských akcích             
3613,17,111,451,ve věci přítomnosti AČR na Ostravsku                        
3614,18,111,207,ve věci některých souvislostí kolem VOEZ                    
3615,18,111,451,ve věci péče o veterány                                     
3616,18,111,451,ve věci modernizace tanku T-72                              
3617,18,399,241,ve věci dodatečného zvýšení vyměř. základu OSVČ             
3618,18,381,213,ve věci spojování severomoravských podniků                  
3619,18,379,447,ve věci tvorby programu pro OKD a severozápad-k.banka       
3620,18,390,196,ve věci Zikmundova SOU strojírenské v Lutíně                
3621,18,312,40,ve věci odmítnutí azylu Larise Voroncové                    
3622,18,193,449,ve věci povinností MF k obcím (vyhl.č. 205/1991 Sb.)        
3623,18,266,40,ve věci odvolání ředitele východočeské PČR Floriána         
3624,18,390,449,ve věci Národního fondu                                     
3625,18,317,451,ve věci nákladů akce NATO proti SRJ - podíl ČR              
3626,18,398,449,ve věci jmenování P. Tykače poradcem                        
3627,18,301,196,ve věci vyhodnocení sondy maturant                          
3628,18,111,451,ve věci posádek AČR na ostravsku                            
3629,18,381,447,ve věci přípravy revitalizačního programu                   
3630,18,317,449,ve věci financování akce NATO proti SRJ - podíl ČR          
3631,18,111,40,ve věci některých personálních změn u resortu MV            
3632,19,310,253,ve věci zajištění ochrany civil.obyvat.v př.hromad.ohrožení 
3633,19,111,253,ve věci ministra financí Iva Svobody                        
3634,19,404,253,ve věci odvolání ředitele východ. P-ČR Floriána             
3635,19,381,253,ve věci prodlužování podpisu smluv se zahr. investory       
3636,19,111,253,ve věci Národního bezpečnostního úřadu                      
3637,19,31,253,ve věci chování policie 1. května 1999 v Praze 1            
3638,19,360,253,ve věci nárůstu administrativního aparátu vlády             
3639,19,360,253,ve věci bývalého pracovního tábora Vojna v Příbrami         
3640,19,266,253,ve věci odvolání ředitele východočeské PČR Floriána         
3641,19,347,253,ve věci setkání o životě a rodině a o životě v rodině       
3642,19,398,253,ve věci jmenování P. Tykače poradcem ministra financí       
3643,20,304,213,ve věci dalších opatření vlády pro řešení nezaměstnanosti   
3644,20,312,241,ve věci tvrdosti vyhl. 182/91 vůči dětem trpícím rakovinou  
3645,20,266,40,ve věci rozhodování o pobytu cizinců na území ČR            
3646,20,398,449,ve věci jmenování P.Tykače poradcem                         
3647,20,312,241,ve věci účtování úkonů pečovatelské služby OÚSS Kroměříž    
3648,20,408,355,ve věci dospělé neurochirurgie FN MOTOL operace - zastaveny 
3649,20,371,454,ve věci protipovodňových opatření v obci Loučná n. Desnou   
3650,20,398,456,ve věci změn v představenstvech ČSA a SPT TELECOM           
3651,20,136,449,ve věci zvýšení příspěvku státu na investice nemoc. FM      
3652,20,371,447,ve věci situace v ČKD Vagónka a.s.                          
3653,20,417,213,ve věci neinformování EU o záměru státní pomoci ČKD DS      
3654,20,91,450,ve věci obvinění býv. ministra zahr. věcí                   
3655,20,301,449,ve věci sanace klientů pojišťovny Morava poškozených povodní
3656,20,377,449,ve věci plnění doprovodného usnesení k zákonu o SR 99       
3657,20,111,449,ve věci převodu majetku AČR na obce                         
3658,21,111,253,ve věci ministra Ivo Svobody                                
3659,21,303,253,ve věci nákladů cesty V. Havla do SRJ                       
3660,21,136,253,ve věci pomoci vlády ČR SM regionu řešit tíživou situaci    
3661,21,111,253,ve věci působení NBÚ                                        
3662,21,398,253,ve věci nařčení J.Zieleniece ze zneužití rozpočtu MZV       
3663,21,381,253,ve věci absence ministrů na jednáních výborů PSP ČR         
3664,21,91,253,ve věci obvinění býv. ministra zahr. věcí                   
3665,21,162,253,ve věci žádosti české vlády o vyd. nacist. zločince Mallotha
3668,23,432,253,ve věci Matiční ulice                                       
3669,23,266,253,ve věci dovýběru daní                                       
3670,23,398,253,ve věci obvinění J.Zieleniece z korupce                     
3671,23,91,253,ve věci posudku Evropské komise                             
3672,23,395,253,ve věci přibližování ČR k EU                                
3673,23,272,253,ve věci dojednávaných dodávek pro jaderná zař. v Íránu      
3674,23,417,253,ve věci zprávy Evropské komise o stavu př. na vstup do EU   
3675,23,266,253,ve věci Úřadu pro státní informační systém                  
3676,24,266,40,ve věci Východočeské správy Policie ČR                      
3677,24,54,355,ve věci obchodní veřejné soutěže                            
3678,24,364,40,ve věci pohraniční a cizinecké policie ČR                   
3679,24,381,40,ve věci napadení P. Vasileva v prost. MO P ČR - Praha výstav
3680,24,380,447,ve věci ukončení činnosti MORAVIA banky                     
3681,24,266,40,ve věci personálního obsazování OÚ                          
3682,24,266,40,ve věci organizační struktury MV                            
3683,24,312,453,ve věci převodu lesů na město Letovice                      
3684,24,390,447,ve věci financování domovů důchodců zřizovaných obcemi      
3685,24,390,447,ve věci pojišťovny MORAVA                                   
3686,24,266,455,ve věci zveřejnění sbírky zákonů na INTERNETu               
3687,24,162,455,ve věci vydání válečného zločince A.Mallotha do ČR          
3688,24,381,452,ve věci využití areálu NKZ - Stonava                        
3689,24,381,456,ve věci zaj. mimorozp.zdrojů na r.2000 na výst. dálnice D47 
3690,24,380,355,"ve věci výběrových řízení na dostavbu nemocnic, Hodonín     "
3691,24,371,453,ve věci urychlení postupu převodu pozemků obcím z P.F.      
3692,24,408,209,ve věci OSA - obce - poplatky                               
3693,24,381,447,"ve věci zajištění financování čištění ""lagun"" v Ostravě FNM "
3694,24,381,355,ve věci výběrových řízení s dopadem na nemocnici Bruntál    
3695,24,360,455,ve věci dalšího fungování KOS                               
3696,24,266,40,ve věci zákonnosti vyšetřování                              
3697,24,398,450,ve věci obvinění J.Zieleniece z korupce                     
3698,24,398,447,ve věci činnosti USIS                                       
3699,24,266,40,ve věci veřejné zakázky - dopravní prostředky               
3700,24,360,355,ve věci úhrady péče v kojeneckých ústavech                  
3701,24,395,447,ve věci vyhlášky č. 127/1999 Sb.                            
3702,24,371,40,ve věci finančního zajištění Policie ČR v roce 1999         
3703,24,266,40,ve věci veřejné zakázky - technika                          
3704,25,417,253,"ve věci H-systému, a.s.                                     "
3705,25,54,253,vzniku a zániku mandátu ve vztahu k VZP                     
3706,25,373,253,ve věci postoje vlády k dalšímu osudu a.s. SEVAC            
3707,25,136,253,ve věci podepsané smlouvy o dělení majetku ČSFR             
3708,25,405,253,ve věci realizace § 21 zákona č. 106/99 Sb.                 
3709,26,358,209,ve věci správy hradů a zámků na severní Moravě              
3710,26,390,447,ve věci financování domovů důchodců provoz. charitou        
3711,26,379,447,ve věci postupu MF při zrušení FÚ Vejprty                   
3712,26,417,213,ve věci záměru prodeje zásob uranu ze st. hmotn. rezerv     
